Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City
565-91-4567,B,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38:00,Ewallet,6.2,Mandalay
380-60-5336,A,Normal,Female,Electronic accessories,40.26,10,20.13,422.72999999999996,2019-02-24,18:06:00,Credit card,5.0,Yangon
815-04-6282,C,Member,Female,Sports and travel,64.97,5,16.242500000000003,341.09250000000003,2019-02-08,12:52:00,Credit card,6.5,Naypyitaw
674-56-6360,A,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00:00,Cash,6.0,Yangon
778-34-2523,A,Member,Female,Electronic accessories,48.62,8,19.448,408.40799999999996,2019-01-24,10:57:00,Cash,5.0,Yangon
499-27-7781,B,Normal,Female,Food and beverages,53.21,8,21.284000000000002,446.964,2019-03-14,16:45:00,Ewallet,5.0,Mandalay
477-59-2456,C,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15:00,Cash,9.2,Naypyitaw
832-51-6761,A,Normal,Male,Food and beverages,33.88,8,13.552000000000001,284.59200000000004,2019-01-19,20:29:00,Ewallet,9.6,Yangon
869-11-3082,B,Member,Male,Health and beauty,96.16,4,19.232,403.87199999999996,2019-01-27,20:03:00,Credit card,8.4,Mandalay
190-59-3964,B,Member,Male,Food and beverages,47.16,5,11.79,247.58999999999997,2019-02-03,14:35:00,Credit card,6.0,Mandalay
366-43-6862,B,Normal,Male,Electronic accessories,52.89,4,10.578000000000001,222.138,2019-03-25,16:32:00,Ewallet,6.7,Mandalay
186-43-8965,A,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10:00,Credit card,4.1,Yangon
784-21-9238,C,Member,Male,Sports and travel,10.17,1,0.5085000000000001,10.6785,2019-02-07,14:15:00,Cash,5.9,Naypyitaw
276-75-6884,A,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05:00,Cash,8.7,Yangon
109-86-4363,B,Member,Female,Sports and travel,60.08,7,21.028000000000002,441.588,2019-02-14,11:36:00,Credit card,4.5,Mandalay
569-76-2760,A,Member,Female,Sports and travel,22.01,4,4.402,92.44200000000001,2019-01-29,18:15:00,Credit card,6.6,Yangon
222-42-0244,B,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53:00,Credit card,7.7,Mandalay
760-53-9233,A,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37:00,Credit card,8.5,Yangon
538-22-0304,C,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27:00,Cash,5.2,Naypyitaw
416-17-9926,A,Member,Female,Electronic accessories,74.22,10,37.11000000000001,779.3100000000001,2019-01-01,14:42:00,Credit card,4.3,Yangon
237-44-6163,A,Normal,Male,Electronic accessories,10.56,8,4.224,88.70400000000001,2019-01-24,17:43:00,Cash,7.6,Yangon
636-17-0325,B,Normal,Male,Health and beauty,62.57,4,12.514000000000001,262.794,2019-02-25,18:37:00,Cash,9.5,Mandalay
343-75-9322,B,Member,Female,Sports and travel,11.85,8,4.74,99.53999999999999,2019-01-09,16:34:00,Cash,4.1,Mandalay
528-14-9470,A,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42:00,Ewallet,9.2,Yangon
427-45-9297,B,Member,Female,Home and lifestyle,40.73,7,14.255499999999998,299.36549999999994,2019-03-12,11:01:00,Ewallet,5.4,Mandalay
807-34-3742,A,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44:00,Cash,5.8,Yangon
288-62-1085,A,Member,Male,Fashion accessories,38.54,5,9.635,202.33499999999998,2019-01-09,13:34:00,Ewallet,5.6,Yangon
670-71-7306,B,Normal,Male,Sports and travel,44.63,6,13.389000000000003,281.16900000000004,2019-01-02,20:08:00,Credit card,5.1,Mandalay
660-29-7083,C,Normal,Male,Electronic accessories,55.87,10,27.935,586.6349999999999,2019-01-15,15:01:00,Cash,5.8,Naypyitaw
271-77-8740,C,Member,Female,Sports and travel,29.22,6,8.766,184.08599999999998,2019-01-01,11:40:00,Ewallet,5.0,Naypyitaw
497-36-0989,A,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21:00,Cash,7.9,Yangon
291-59-1384,B,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38:00,Cash,6.0,Mandalay
860-73-6466,A,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16:00,Credit card,5.0,Yangon
549-23-9016,C,Member,Female,Food and beverages,14.87,2,1.487,31.226999999999997,2019-02-13,18:15:00,Credit card,8.9,Naypyitaw
896-34-0956,A,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43:00,Cash,5.9,Yangon
804-38-3935,A,Member,Male,Electronic accessories,93.78,3,14.067000000000002,295.40700000000004,2019-01-30,11:32:00,Credit card,5.9,Yangon
585-90-0249,A,Member,Male,Electronic accessories,73.26,1,3.6630000000000003,76.923,2019-01-27,18:08:00,Ewallet,9.7,Yangon
862-29-5914,C,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08:00,Credit card,8.6,Naypyitaw
845-94-6841,C,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38:00,Cash,4.0,Naypyitaw
125-45-2293,A,Normal,Female,Fashion accessories,99.1,6,29.729999999999997,624.3299999999999,2019-01-19,13:11:00,Cash,4.2,Yangon
843-73-4724,A,Normal,Male,Fashion accessories,74.1,1,3.705,77.80499999999999,2019-01-25,11:05:00,Cash,9.2,Yangon
409-33-9708,A,Normal,Female,Fashion accessories,98.48,2,9.848,206.80800000000002,2019-02-19,10:12:00,Ewallet,9.2,Yangon
658-66-3967,C,Normal,Male,Health and beauty,53.19,7,18.6165,390.94649999999996,2019-01-14,15:42:00,Ewallet,5.0,Naypyitaw
866-70-2814,B,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58:00,Ewallet,10.0,Mandalay
160-22-2687,A,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21:00,Ewallet,8.8,Yangon
895-03-6665,B,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52:00,Cash,4.2,Mandalay
770-42-8960,B,Normal,Male,Food and beverages,21.12,8,8.448,177.40800000000002,2019-01-01,19:31:00,Cash,6.3,Mandalay
748-45-2862,A,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35:00,Cash,8.2,Yangon
234-36-2483,B,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51:00,Cash,5.1,Mandalay
316-66-3011,A,Member,Female,Food and beverages,47.63,9,21.433500000000002,450.1035,2019-01-23,12:35:00,Cash,5.0,Yangon
848-95-6252,C,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24:00,Ewallet,7.0,Naypyitaw
840-76-5966,A,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06:00,Ewallet,7.8,Yangon
152-03-4217,B,Normal,Female,Home and lifestyle,11.28,9,5.0760000000000005,106.596,2019-03-17,11:55:00,Credit card,4.3,Mandalay
533-66-5566,B,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42:00,Cash,7.0,Mandalay
124-31-1458,A,Member,Female,Electronic accessories,79.59,3,11.938500000000001,250.70850000000002,2019-01-08,14:30:00,Cash,6.6,Yangon
176-78-1170,C,Member,Male,Health and beauty,33.81,3,5.0715,106.50150000000001,2019-01-26,15:11:00,Ewallet,7.3,Naypyitaw
361-59-0574,B,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48:00,Credit card,6.5,Mandalay
101-81-4070,C,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36:00,Ewallet,4.9,Naypyitaw
631-34-1880,C,Member,Male,Food and beverages,24.31,3,3.6464999999999996,76.5765,2019-01-08,19:09:00,Credit card,4.3,Naypyitaw
852-82-2749,A,Normal,Male,Sports and travel,64.59,4,12.918000000000001,271.278,2019-01-06,13:35:00,Ewallet,9.3,Yangon
873-14-6353,A,Member,Male,Food and beverages,24.82,7,8.687000000000001,182.42700000000002,2019-02-16,10:33:00,Credit card,7.1,Yangon
584-66-4073,C,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45:00,Ewallet,9.6,Naypyitaw
544-55-9589,B,Member,Female,Electronic accessories,21.43,10,10.715000000000002,225.01500000000001,2019-01-28,11:51:00,Cash,6.2,Mandalay
166-19-2553,A,Member,Male,Sports and travel,89.06,6,26.718000000000004,561.078,2019-01-18,17:26:00,Cash,9.9,Yangon
737-88-5876,A,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52:00,Credit card,5.9,Yangon
154-87-7367,C,Normal,Male,Home and lifestyle,65.26,8,26.104000000000003,548.1840000000001,2019-03-15,14:04:00,Ewallet,6.3,Naypyitaw
885-56-0389,C,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49:00,Cash,4.0,Naypyitaw
608-05-3804,B,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19:00,Cash,6.1,Mandalay
448-61-3783,A,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08:00,Credit card,4.5,Yangon
761-49-0439,B,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00,Ewallet,8.6,Mandalay
490-95-0021,B,Member,Female,Food and beverages,33.21,10,16.605,348.70500000000004,2019-01-08,14:25:00,Ewallet,6.0,Mandalay
115-38-7388,C,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51:00,Credit card,9.5,Naypyitaw
311-13-6971,B,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18:00,Credit card,9.9,Mandalay
291-55-6563,A,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45:00,Ewallet,7.5,Yangon
548-48-3156,A,Member,Female,Food and beverages,83.34,2,8.334000000000001,175.014,2019-03-19,13:37:00,Cash,7.6,Yangon
460-93-5834,A,Normal,Male,Sports and travel,45.58,7,15.953000000000001,335.013,2019-01-13,10:03:00,Cash,5.0,Yangon
325-89-4209,A,Member,Male,Food and beverages,87.9,1,4.3950000000000005,92.295,2019-02-05,19:42:00,Ewallet,6.7,Yangon
884-80-6021,A,Member,Female,Electronic accessories,73.47,10,36.73500000000001,771.4350000000001,2019-03-23,13:14:00,Ewallet,9.5,Yangon
137-74-8729,C,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47:00,Ewallet,6.8,Naypyitaw
880-46-5796,A,Member,Male,Sports and travel,76.92,10,38.46000000000001,807.6600000000001,2019-03-17,19:53:00,Ewallet,5.6,Yangon
389-70-2397,C,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26:00,Cash,7.2,Naypyitaw
114-35-5271,B,Normal,Female,Electronic accessories,57.91,8,23.164,486.44399999999996,2019-02-07,15:06:00,Cash,8.1,Mandalay
607-76-6216,C,Member,Female,Fashion accessories,92.49,5,23.122500000000002,485.5725,2019-03-02,16:35:00,Credit card,8.6,Naypyitaw
715-20-1673,B,Normal,Male,Electronic accessories,28.38,5,7.095000000000001,148.995,2019-03-06,20:57:00,Cash,9.4,Mandalay
811-35-1094,B,Member,Male,Electronic accessories,50.45,6,15.135000000000003,317.83500000000004,2019-02-06,15:16:00,Credit card,8.9,Mandalay
699-88-1972,B,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47:00,Credit card,4.2,Mandalay
781-84-8059,C,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23:00,Ewallet,5.0,Naypyitaw
409-49-6995,C,Member,Female,Food and beverages,47.27,6,14.181000000000001,297.801,2019-02-05,10:17:00,Cash,8.8,Naypyitaw
725-54-0677,C,Member,Male,Health and beauty,85.6,7,29.959999999999997,629.16,2019-03-02,13:50:00,Cash,5.3,Naypyitaw
146-09-5432,A,Member,Male,Food and beverages,35.04,9,15.768,331.12800000000004,2019-02-09,19:17:00,Ewallet,4.6,Yangon
377-79-7592,C,Member,Female,Electronic accessories,44.84,9,20.178000000000004,423.73800000000006,2019-01-14,14:00:00,Credit card,7.5,Naypyitaw
509-10-0516,B,Normal,Male,Home and lifestyle,45.97,4,9.194,193.07399999999998,2019-02-09,12:02:00,Ewallet,5.1,Mandalay
595-94-9924,A,Member,Female,Health and beauty,27.73,5,6.932500000000001,145.5825,2019-03-26,20:21:00,Credit card,4.2,Yangon
865-41-9075,A,Normal,Male,Food and beverages,11.53,7,4.0355,84.74549999999999,2019-01-28,17:35:00,Cash,8.1,Yangon
545-07-8534,C,Normal,Female,Health and beauty,58.32,2,5.832000000000001,122.47200000000001,2019-02-14,12:42:00,Ewallet,6.0,Naypyitaw
118-62-1812,C,Member,Female,Home and lifestyle,78.38,4,15.676,329.19599999999997,2019-03-24,17:56:00,Cash,7.9,Naypyitaw
450-42-3339,C,Normal,Male,Health and beauty,84.61,10,42.30500000000001,888.405,2019-02-09,18:58:00,Credit card,8.8,Naypyitaw
851-98-3555,B,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08:00,Credit card,6.6,Mandalay
186-71-5196,A,Member,Female,Food and beverages,79.54,2,7.954000000000001,167.03400000000002,2019-03-27,16:30:00,Ewallet,6.2,Yangon
624-01-8356,B,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44:00,Credit card,4.2,Mandalay
313-66-9943,B,Member,Female,Food and beverages,29.15,3,4.3725,91.82249999999999,2019-03-27,20:29:00,Credit card,7.3,Mandalay
151-27-8496,C,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43:00,Ewallet,8.6,Naypyitaw
453-33-6436,A,Normal,Female,Home and lifestyle,93.12,8,37.248000000000005,782.2080000000001,2019-02-07,10:09:00,Cash,6.8,Yangon
522-57-8364,A,Member,Male,Fashion accessories,51.34,8,20.536,431.25600000000003,2019-01-31,10:00:00,Ewallet,7.6,Yangon
459-45-2396,A,Member,Female,Food and beverages,99.6,3,14.939999999999998,313.73999999999995,2019-02-25,18:45:00,Cash,5.8,Yangon
717-96-4189,C,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40:00,Cash,4.1,Naypyitaw
722-13-2115,C,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36:00,Credit card,9.3,Naypyitaw
749-81-8133,A,Normal,Female,Fashion accessories,94.67,4,18.934,397.61400000000003,2019-03-11,12:04:00,Cash,6.8,Yangon
777-67-2495,B,Normal,Male,Home and lifestyle,68.97,3,10.345500000000001,217.25549999999998,2019-02-22,11:26:00,Ewallet,8.7,Mandalay
636-98-3364,B,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36:00,Ewallet,6.3,Mandalay
246-55-6923,C,Member,Female,Home and lifestyle,35.79,9,16.105500000000003,338.2155,2019-03-10,15:06:00,Credit card,5.1,Naypyitaw
181-82-6255,B,Normal,Female,Home and lifestyle,16.37,6,4.9110000000000005,103.131,2019-02-08,10:58:00,Cash,7.0,Mandalay
838-02-1821,C,Member,Female,Home and lifestyle,12.73,2,1.2730000000000001,26.733,2019-02-22,12:10:00,Credit card,5.2,Naypyitaw
887-42-0517,C,Normal,Female,Sports and travel,83.14,7,29.099000000000004,611.0790000000001,2019-01-10,10:31:00,Credit card,6.6,Naypyitaw
457-12-0244,C,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49:00,Ewallet,6.5,Naypyitaw
226-34-0034,B,Normal,Female,Electronic accessories,13.78,4,2.7560000000000002,57.876,2019-01-10,11:10:00,Ewallet,9.0,Mandalay
321-49-7382,B,Member,Male,Sports and travel,88.31,1,4.415500000000001,92.7255,2019-02-15,17:38:00,Credit card,5.2,Mandalay
397-25-8725,A,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54:00,Credit card,6.8,Yangon
431-66-2305,B,Normal,Female,Electronic accessories,88.25,9,39.712500000000006,833.9625,2019-02-15,20:51:00,Credit card,7.6,Mandalay
825-94-5922,B,Normal,Male,Sports and travel,25.31,2,2.531,53.150999999999996,2019-03-02,19:26:00,Ewallet,7.2,Mandalay
641-62-7288,B,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33:00,Ewallet,7.1,Mandalay
756-93-1854,C,Member,Female,Fashion accessories,83.35,2,8.334999999999999,175.035,2019-02-02,14:05:00,Credit card,9.5,Naypyitaw
243-55-8457,A,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40:00,Ewallet,5.1,Yangon
458-10-8612,C,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27:00,Ewallet,7.6,Naypyitaw
501-61-1753,B,Normal,Female,Home and lifestyle,63.15,6,18.945,397.84499999999997,2019-01-03,20:24:00,Ewallet,9.8,Mandalay
235-06-8510,C,Member,Male,Home and lifestyle,85.72,3,12.857999999999999,270.018,2019-01-24,20:59:00,Ewallet,5.1,Naypyitaw
433-08-7822,C,Normal,Female,Health and beauty,78.89,7,27.611500000000003,579.8415,2019-01-05,19:48:00,Ewallet,7.5,Naypyitaw
361-85-2571,A,Normal,Female,Sports and travel,89.48,5,22.370000000000005,469.77000000000004,2019-03-30,10:18:00,Cash,7.4,Yangon
131-70-8179,A,Member,Female,Health and beauty,92.09,3,13.8135,290.08349999999996,2019-02-17,16:27:00,Cash,4.2,Yangon
500-02-2261,C,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04:00,Ewallet,5.9,Naypyitaw
720-72-2436,A,Normal,Male,Food and beverages,66.52,4,13.304,279.38399999999996,2019-03-02,18:14:00,Ewallet,6.9,Yangon
702-83-5291,C,Member,Male,Fashion accessories,99.82,9,44.919,943.2989999999999,2019-03-27,10:43:00,Cash,6.6,Naypyitaw
809-69-9497,A,Normal,Female,Home and lifestyle,45.68,10,22.840000000000003,479.64,2019-01-19,19:30:00,Ewallet,5.7,Yangon
449-16-6770,A,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53:00,Credit card,5.3,Yangon
333-23-2632,A,Member,Male,Health and beauty,10.08,7,3.5280000000000005,74.08800000000001,2019-03-28,20:14:00,Cash,4.2,Yangon
489-82-1237,A,Normal,Female,Electronic accessories,93.88,7,32.858,690.0179999999999,2019-01-05,11:51:00,Credit card,7.3,Yangon
859-97-6048,C,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13:00,Credit card,5.3,Naypyitaw
676-10-2200,B,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13:00,Ewallet,4.7,Mandalay
373-88-1424,C,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44:00,Ewallet,7.9,Naypyitaw
365-16-4334,B,Normal,Female,Food and beverages,26.43,8,10.572000000000001,222.012,2019-02-24,14:26:00,Ewallet,8.9,Mandalay
503-21-4385,B,Member,Male,Health and beauty,39.91,3,5.9864999999999995,125.7165,2019-02-21,12:40:00,Ewallet,9.3,Mandalay
305-89-2768,B,Member,Female,Home and lifestyle,21.9,3,3.2849999999999997,68.98499999999999,2019-01-09,18:43:00,Ewallet,4.7,Mandalay
574-80-1489,B,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22:00,Ewallet,8.7,Mandalay
784-08-0310,C,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58:00,Cash,7.6,Naypyitaw
200-40-6154,B,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45:00,Cash,5.7,Mandalay
846-10-0341,A,Normal,Female,Fashion accessories,42.57,7,14.899500000000002,312.8895,2019-01-06,11:51:00,Cash,6.8,Yangon
577-34-7579,C,Member,Male,Food and beverages,50.49,9,22.7205,477.13050000000004,2019-01-10,17:16:00,Cash,5.4,Naypyitaw
430-02-3888,B,Normal,Male,Electronic accessories,46.02,6,13.806000000000001,289.926,2019-02-07,15:55:00,Cash,7.1,Mandalay
867-47-1948,C,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00,Cash,7.8,Naypyitaw
384-59-6655,A,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07:00,Cash,8.4,Yangon
256-58-3609,C,Member,Male,Fashion accessories,91.98,1,4.599,96.57900000000001,2019-03-18,15:29:00,Cash,9.8,Naypyitaw
324-92-3863,A,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45:00,Cash,9.8,Yangon
593-08-5916,A,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23:00,Credit card,7.4,Yangon
364-34-2972,C,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37:00,Cash,6.7,Naypyitaw
794-42-3736,B,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41:00,Credit card,6.4,Mandalay
172-42-8274,B,Normal,Female,Electronic accessories,38.27,2,3.8270000000000004,80.367,2019-03-02,18:18:00,Credit card,5.8,Mandalay
558-60-5016,A,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27:00,Ewallet,7.2,Yangon
195-06-0432,A,Member,Male,Home and lifestyle,81.01,3,12.151500000000002,255.18150000000003,2019-01-13,12:55:00,Credit card,9.3,Yangon
605-03-2706,A,Normal,Female,Health and beauty,15.8,3,2.3700000000000006,49.77,2019-03-25,18:02:00,Cash,9.5,Yangon
214-30-2776,B,Member,Female,Electronic accessories,34.49,5,8.6225,181.07250000000002,2019-03-11,19:44:00,Credit card,9.0,Mandalay
746-04-1077,B,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36:00,Credit card,9.0,Mandalay
448-34-8700,B,Member,Male,Home and lifestyle,36.91,7,12.918500000000002,271.2885,2019-02-10,13:51:00,Ewallet,6.7,Mandalay
452-04-8808,B,Normal,Male,Electronic accessories,87.08,7,30.477999999999998,640.0379999999999,2019-01-26,15:17:00,Cash,5.5,Mandalay
531-56-4728,A,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29:00,Cash,5.4,Yangon
744-82-9138,C,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59:00,Cash,8.2,Naypyitaw
883-69-1285,B,Member,Male,Fashion accessories,49.92,2,4.992000000000001,104.83200000000001,2019-03-06,11:55:00,Credit card,7.0,Mandalay
221-25-5073,A,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39:00,Cash,8.5,Yangon
518-71-6847,B,Member,Male,Food and beverages,26.6,6,7.980000000000001,167.58,2019-02-26,15:10:00,Ewallet,4.9,Mandalay
156-20-0370,B,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10:00,Credit card,5.1,Mandalay
151-33-7434,B,Normal,Female,Food and beverages,67.77,1,3.3885,71.15849999999999,2019-02-04,20:43:00,Credit card,6.5,Mandalay
728-47-9078,C,Member,Male,Food and beverages,59.59,4,11.918000000000001,250.27800000000002,2019-01-19,12:46:00,Cash,9.8,Naypyitaw
809-46-1866,A,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44:00,Cash,8.4,Yangon
139-32-4183,A,Member,Female,Sports and travel,97.48,9,43.86600000000001,921.186,2019-03-14,14:19:00,Ewallet,7.4,Yangon
148-41-7930,C,Normal,Male,Health and beauty,99.96,7,34.986,734.7059999999999,2019-01-23,10:33:00,Cash,6.1,Naypyitaw
189-40-5216,C,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195000000001,2019-01-09,11:40:00,Cash,6.0,Naypyitaw
374-38-5555,B,Normal,Female,Fashion accessories,63.71,5,15.927500000000002,334.4775,2019-02-07,19:30:00,Ewallet,8.5,Mandalay
764-44-8999,B,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42:00,Ewallet,4.3,Mandalay
552-44-5977,B,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08:00,Credit card,6.2,Mandalay
267-62-7380,C,Member,Male,Electronic accessories,82.34,10,41.17000000000001,864.57,2019-03-29,19:12:00,Ewallet,4.3,Naypyitaw
430-53-4718,B,Member,Male,Health and beauty,75.37,8,30.148000000000003,633.1080000000001,2019-01-28,15:46:00,Credit card,8.4,Mandalay
886-18-2897,A,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06:00,Credit card,4.5,Yangon
602-16-6955,B,Normal,Female,Sports and travel,76.6,10,38.300000000000004,804.3,2019-01-24,18:10:00,Ewallet,6.0,Mandalay
745-74-0715,A,Normal,Male,Electronic accessories,58.03,2,5.803000000000001,121.863,2019-03-10,20:46:00,Ewallet,8.8,Yangon
690-01-6631,B,Normal,Male,Fashion accessories,17.49,10,8.745,183.64499999999998,2019-02-22,18:35:00,Ewallet,6.6,Mandalay
652-49-6720,C,Member,Female,Electronic accessories,60.95,1,3.0475000000000003,63.9975,2019-02-18,11:40:00,Ewallet,5.9,Naypyitaw
233-67-5758,C,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46:00,Ewallet,6.2,Naypyitaw
303-96-2227,B,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16:00,Ewallet,4.4,Mandalay
727-02-1313,A,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22:00,Cash,7.7,Yangon
347-56-2442,A,Normal,Male,Home and lifestyle,65.82,1,3.291,69.11099999999999,2019-02-22,15:33:00,Cash,4.1,Yangon
849-09-3807,A,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28:00,Cash,6.6,Yangon
588-01-7461,C,Normal,Female,Food and beverages,33.98,9,15.291,321.111,2019-03-24,10:43:00,Cash,4.2,Naypyitaw
861-77-0145,C,Member,Male,Electronic accessories,81.97,10,40.98500000000001,860.6850000000001,2019-03-03,14:30:00,Cash,9.2,Naypyitaw
479-26-8945,B,Member,Female,Sports and travel,16.49,2,1.649,34.629,2019-02-05,11:32:00,Ewallet,4.6,Mandalay
210-67-5886,C,Member,Female,Health and beauty,98.21,3,14.7315,309.3615,2019-02-05,10:41:00,Credit card,7.8,Naypyitaw
227-78-1148,B,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2019-02-15,12:44:00,Cash,8.4,Mandalay
645-44-1170,A,Member,Male,Home and lifestyle,58.07,9,26.131500000000003,548.7615,2019-01-19,20:07:00,Ewallet,4.3,Yangon
